Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"yalk_channels";"ubsi.yalk.channel.54.0";"ЯЛК адрес 54 · 0.000000 В";-0.067481;"В";-0.0865174;-0.0245174;"OK";"absolute_error_v=0.011964; analog_code=116.125000; channel=50; channel_count=80; channel_index=50; command_v=0.000000; lower_limit_v=-0.086517; point_count=3; point_index=1; raw=116.125000; reduced_error_percent=0.192961; scan_order=channel_major; section=YALK; ulk_address=54; upper_limit_v=-0.024517; v7_v=-0.055517; yalk_v=-0.067481"
"yalk_channels";"ubsi.yalk.channel.54.1";"ЯЛК адрес 54 · 3.100000 В";2.94975;"В";2.91789;2.97989;"OK";"absolute_error_v=0.000855; analog_code=504.562500; channel=50; channel_count=80; channel_index=50; command_v=3.100000; lower_limit_v=2.917890; point_count=3; point_index=2; raw=1528.562500; reduced_error_percent=0.013795; scan_order=channel_major; section=YALK; ulk_address=54; upper_limit_v=2.979890; v7_v=2.948890; yalk_v=2.949746"
"yalk_channels";"ubsi.yalk.channel.54.2";"ЯЛК адрес 54 · 6.200000 В";5.94658;"В";5.92763;5.98963;"OK";"absolute_error_v=0.012051; analog_code=890.375000; channel=50; channel_count=80; channel_index=50; command_v=6.200000; lower_limit_v=5.927634; point_count=3; point_index=3; raw=1914.375000; reduced_error_percent=0.194379; scan_order=channel_major; section=YALK; ulk_address=54; upper_limit_v=5.989634; v7_v=5.958634; yalk_v=5.946582"
"yalk_channels";"ubsi.yalk.channel.55.0";"ЯЛК адрес 55 · 0.000000 В";0.0466056;"В";0.0184371;0.0804371;"OK";"absolute_error_v=0.002831; analog_code=130.812500; channel=51; channel_count=80; channel_index=51; command_v=0.000000; lower_limit_v=0.018437; point_count=3; point_index=1; raw=130.812500; reduced_error_percent=0.045669; scan_order=channel_major; section=YALK; ulk_address=55; upper_limit_v=0.080437; v7_v=0.049437; yalk_v=0.046606"
"yalk_channels";"ubsi.yalk.channel.55.1";"ЯЛК адрес 55 · 3.100000 В";3.08471;"В";3.05898;3.12098;"OK";"absolute_error_v=0.005270; analog_code=521.937500; channel=51; channel_count=80; channel_index=51; command_v=3.100000; lower_limit_v=3.058978; point_count=3; point_index=2; raw=1545.937500; reduced_error_percent=0.085006; scan_order=channel_major; section=YALK; ulk_address=55; upper_limit_v=3.120978; v7_v=3.089978; yalk_v=3.084708"
"yalk_channels";"ubsi.yalk.channel.55.2";"ЯЛК адрес 55 · 6.200000 В";6.10825;"В";6.09371;6.15571;"OK";"absolute_error_v=0.016463; analog_code=911.187500; channel=51; channel_count=80; channel_index=51; command_v=6.200000; lower_limit_v=6.093708; point_count=3; point_index=3; raw=1935.187500; reduced_error_percent=0.265536; scan_order=channel_major; section=YALK; ulk_address=55; upper_limit_v=6.155708; v7_v=6.124708; yalk_v=6.108245"
"yalk_channels";"ubsi.yalk.channel.56.0";"ЯЛК адрес 56 · 0.000000 В";-0.0737922;"В";-0.0860878;-0.0240878;"OK";"absolute_error_v=0.018704; analog_code=115.312500; channel=52; channel_count=80; channel_index=52; command_v=0.000000; lower_limit_v=-0.086088; point_count=3; point_index=1; raw=115.312500; reduced_error_percent=0.301684; scan_order=channel_major; section=YALK; ulk_address=56; upper_limit_v=-0.024088; v7_v=-0.055088; yalk_v=-0.073792"
"yalk_channels";"ubsi.yalk.channel.56.1";"ЯЛК адрес 56 · 3.100000 В";2.95897;"В";2.93351;2.99551;"OK";"absolute_error_v=0.005543; analog_code=505.750000; channel=52; channel_count=80; channel_index=52; command_v=3.100000; lower_limit_v=2.933513; point_count=3; point_index=2; raw=1529.750000; reduced_error_percent=0.089405; scan_order=channel_major; section=YALK; ulk_address=56; upper_limit_v=2.995513; v7_v=2.964513; yalk_v=2.958970"
"yalk_channels";"ubsi.yalk.channel.56.2";"ЯЛК адрес 56 · 6.200000 В";5.97862;"В";5.96107;6.02307;"OK";"absolute_error_v=0.013442; analog_code=894.500000; channel=52; channel_count=80; channel_index=52; command_v=6.200000; lower_limit_v=5.961066; point_count=3; point_index=3; raw=1918.500000; reduced_error_percent=0.216814; scan_order=channel_major; section=YALK; ulk_address=56; upper_limit_v=6.023066; v7_v=5.992066; yalk_v=5.978623"
"yalk_channels";"ubsi.yalk.channel.57.0";"ЯЛК адрес 57 · 0.000000 В";-0.0417508;"В";-0.0711503;-0.00915028;"OK";"absolute_error_v=0.001601; analog_code=119.437500; channel=53; channel_count=80; channel_index=53; command_v=0.000000; lower_limit_v=-0.071150; point_count=3; point_index=1; raw=119.437500; reduced_error_percent=0.025815; scan_order=channel_major; section=YALK; ulk_address=57; upper_limit_v=-0.009150; v7_v=-0.040150; yalk_v=-0.041751"
"yalk_channels";"ubsi.yalk.channel.57.1";"ЯЛК адрес 57 · 3.100000 В";2.98907;"В";2.96278;3.02478;"OK";"absolute_error_v=0.004715; analog_code=509.625000; channel=53; channel_count=80; channel_index=53; command_v=3.100000; lower_limit_v=2.962784; point_count=3; point_index=2; raw=1533.625000; reduced_error_percent=0.076049; scan_order=channel_major; section=YALK; ulk_address=57; upper_limit_v=3.024784; v7_v=2.993784; yalk_v=2.989069"
"yalk_channels";"ubsi.yalk.channel.57.2";"ЯЛК адрес 57 · 6.200000 В";6.01649;"В";5.99563;6.05763;"OK";"absolute_error_v=0.010139; analog_code=899.375000; channel=53; channel_count=80; channel_index=53; command_v=6.200000; lower_limit_v=5.995630; point_count=3; point_index=3; raw=1923.375000; reduced_error_percent=0.163537; scan_order=channel_major; section=YALK; ulk_address=57; upper_limit_v=6.057630; v7_v=6.026630; yalk_v=6.016490"
"yalk_channels";"ubsi.yalk.channel.58.0";"ЯЛК адрес 58 · 0.000000 В";-0.0864145;"В";-0.127853;-0.065853;"OK";"absolute_error_v=0.010438; analog_code=113.687500; channel=54; channel_count=80; channel_index=54; command_v=0.000000; lower_limit_v=-0.127853; point_count=3; point_index=1; raw=113.687500; reduced_error_percent=0.168362; scan_order=channel_major; section=YALK; ulk_address=58; upper_limit_v=-0.065853; v7_v=-0.096853; yalk_v=-0.086415"
"yalk_channels";"ubsi.yalk.channel.58.1";"ЯЛК адрес 58 · 3.100000 В";2.9347;"В";2.91626;2.97826;"OK";"absolute_error_v=0.012564; analog_code=502.625000; channel=54; channel_count=80; channel_index=54; command_v=3.100000; lower_limit_v=2.916260; point_count=3; point_index=2; raw=1526.625000; reduced_error_percent=0.202646; scan_order=channel_major; section=YALK; ulk_address=58; upper_limit_v=2.978260; v7_v=2.947260; yalk_v=2.934696"
"yalk_channels";"ubsi.yalk.channel.58.2";"ЯЛК адрес 58 · 6.200000 В";5.97959;"В";5.96189;6.02389;"OK";"absolute_error_v=0.013300; analog_code=894.625000; channel=54; channel_count=80; channel_index=54; command_v=6.200000; lower_limit_v=5.961894; point_count=3; point_index=3; raw=1918.625000; reduced_error_percent=0.214511; scan_order=channel_major; section=YALK; ulk_address=58; upper_limit_v=6.023894; v7_v=5.992894; yalk_v=5.979594"
"yalk_channels";"ubsi.yalk.channel.59.0";"ЯЛК адрес 59 · 0.000000 В";-0.0534022;"В";-0.0787399;-0.0167399;"OK";"absolute_error_v=0.005662; analog_code=117.937500; channel=55; channel_count=80; channel_index=55; command_v=0.000000; lower_limit_v=-0.078740; point_count=3; point_index=1; raw=117.937500; reduced_error_percent=0.091328; scan_order=channel_major; section=YALK; ulk_address=59; upper_limit_v=-0.016740; v7_v=-0.047740; yalk_v=-0.053402"
"yalk_channels";"ubsi.yalk.channel.59.1";"ЯЛК адрес 59 · 3.100000 В";2.97353;"В";2.94761;3.00961;"OK";"absolute_error_v=0.005071; analog_code=507.625000; channel=55; channel_count=80; channel_index=55; command_v=3.100000; lower_limit_v=2.947605; point_count=3; point_index=2; raw=1531.625000; reduced_error_percent=0.081796; scan_order=channel_major; section=YALK; ulk_address=59; upper_limit_v=3.009605; v7_v=2.978605; yalk_v=2.973534"
"yalk_channels";"ubsi.yalk.channel.59.2";"ЯЛК адрес 59 · 6.200000 В";5.99804;"В";5.97983;6.04183;"OK";"absolute_error_v=0.012786; analog_code=897.000000; channel=55; channel_count=80; channel_index=55; command_v=6.200000; lower_limit_v=5.979829; point_count=3; point_index=3; raw=1921.000000; reduced_error_percent=0.206232; scan_order=channel_major; section=YALK; ulk_address=59; upper_limit_v=6.041829; v7_v=6.010829; yalk_v=5.998042"
"yalk_channels";"ubsi.yalk.channel.60.0";"ЯЛК адрес 60 · 0.000000 В";-0.0436927;"В";-0.0713477;-0.00934771;"OK";"absolute_error_v=0.003345; analog_code=119.187500; channel=56; channel_count=80; channel_index=56; command_v=0.000000; lower_limit_v=-0.071348; point_count=3; point_index=1; raw=119.187500; reduced_error_percent=0.053952; scan_order=channel_major; section=YALK; ulk_address=60; upper_limit_v=-0.009348; v7_v=-0.040348; yalk_v=-0.043693"
"yalk_channels";"ubsi.yalk.channel.60.1";"ЯЛК адрес 60 · 3.100000 В";2.97208;"В";2.94676;3.00876;"OK";"absolute_error_v=0.005679; analog_code=507.437500; channel=56; channel_count=80; channel_index=56; command_v=3.100000; lower_limit_v=2.946757; point_count=3; point_index=2; raw=1531.437500; reduced_error_percent=0.091604; scan_order=channel_major; section=YALK; ulk_address=60; upper_limit_v=3.008757; v7_v=2.977757; yalk_v=2.972077"
"yalk_channels";"ubsi.yalk.channel.60.2";"ЯЛК адрес 60 · 6.200000 В";5.98396;"В";5.97031;6.03231;"OK";"absolute_error_v=0.017348; analog_code=895.187500; channel=56; channel_count=80; channel_index=56; command_v=6.200000; lower_limit_v=5.970311; point_count=3; point_index=3; raw=1919.187500; reduced_error_percent=0.279801; scan_order=channel_major; section=YALK; ulk_address=60; upper_limit_v=6.032311; v7_v=6.001311; yalk_v=5.983964"
"yalk_channels";"ubsi.yalk.channel.61.0";"ЯЛК адрес 61 · 0.000000 В";-0.0140788;"В";-0.0532499;0.00875008;"OK";"absolute_error_v=0.008171; analog_code=123.000000; channel=57; channel_count=80; channel_index=57; command_v=0.000000; lower_limit_v=-0.053250; point_count=3; point_index=1; raw=123.000000; reduced_error_percent=0.131793; scan_order=channel_major; section=YALK; ulk_address=61; upper_limit_v=0.008750; v7_v=-0.022250; yalk_v=-0.014079"
"yalk_channels";"ubsi.yalk.channel.61.1";"ЯЛК адрес 61 · 3.100000 В";2.9847;"В";2.96908;3.03108;"OK";"absolute_error_v=0.015381; analog_code=509.062500; channel=57; channel_count=80; channel_index=57; command_v=3.100000; lower_limit_v=2.969081; point_count=3; point_index=2; raw=1533.062500; reduced_error_percent=0.248085; scan_order=channel_major; section=YALK; ulk_address=61; upper_limit_v=3.031081; v7_v=3.000081; yalk_v=2.984700"
"yalk_channels";"ubsi.yalk.channel.61.2";"ЯЛК адрес 61 · 6.200000 В";6.02135;"В";6.00631;6.06831;"OK";"absolute_error_v=0.015961; analog_code=900.000000; channel=57; channel_count=80; channel_index=57; command_v=6.200000; lower_limit_v=6.006306; point_count=3; point_index=3; raw=1924.000000; reduced_error_percent=0.257436; scan_order=channel_major; section=YALK; ulk_address=61; upper_limit_v=6.068306; v7_v=6.037306; yalk_v=6.021345"
"yalk_channels";"ubsi.yalk.channel.62.0";"ЯЛК адрес 62 · 0.000000 В";-0.0635972;"В";-0.0921719;-0.0301719;"OK";"absolute_error_v=0.002425; analog_code=116.625000; channel=58; channel_count=80; channel_index=58; command_v=0.000000; lower_limit_v=-0.092172; point_count=3; point_index=1; raw=116.625000; reduced_error_percent=0.039118; scan_order=channel_major; section=YALK; ulk_address=62; upper_limit_v=-0.030172; v7_v=-0.061172; yalk_v=-0.063597"
"yalk_channels";"ubsi.yalk.channel.62.1";"ЯЛК адрес 62 · 3.100000 В";2.9745;"В";2.94974;3.01174;"OK";"absolute_error_v=0.006237; analog_code=507.750000; channel=58; channel_count=80; channel_index=58; command_v=3.100000; lower_limit_v=2.949742; point_count=3; point_index=2; raw=1531.750000; reduced_error_percent=0.100602; scan_order=channel_major; section=YALK; ulk_address=62; upper_limit_v=3.011742; v7_v=2.980742; yalk_v=2.974505"
"yalk_channels";"ubsi.yalk.channel.62.2";"ЯЛК адрес 62 · 6.200000 В";6.02037;"В";5.99793;6.05993;"OK";"absolute_error_v=0.008554; analog_code=899.875000; channel=58; channel_count=80; channel_index=58; command_v=6.200000; lower_limit_v=5.997928; point_count=3; point_index=3; raw=1923.875000; reduced_error_percent=0.137963; scan_order=channel_major; section=YALK; ulk_address=62; upper_limit_v=6.059928; v7_v=6.028928; yalk_v=6.020374"
"yalk_channels";"ubsi.yalk.channel.63.0";"ЯЛК адрес 63 · 0.000000 В";0.0334978;"В";0.0110925;0.0730925;"OK";"absolute_error_v=0.008595; analog_code=129.125000; channel=59; channel_count=80; channel_index=59; command_v=0.000000; lower_limit_v=0.011092; point_count=3; point_index=1; raw=129.125000; reduced_error_percent=0.138624; scan_order=channel_major; section=YALK; ulk_address=63; upper_limit_v=0.073092; v7_v=0.042092; yalk_v=0.033498"
"yalk_channels";"ubsi.yalk.channel.63.1";"ЯЛК адрес 63 · 3.100000 В";3.05898;"В";3.03763;3.09963;"OK";"absolute_error_v=0.009651; analog_code=518.625000; channel=59; channel_count=80; channel_index=59; command_v=3.100000; lower_limit_v=3.037628; point_count=3; point_index=2; raw=1542.625000; reduced_error_percent=0.155663; scan_order=channel_major; section=YALK; ulk_address=63; upper_limit_v=3.099628; v7_v=3.068628; yalk_v=3.058977"
"yalk_channels";"ubsi.yalk.channel.63.2";"ЯЛК адрес 63 · 6.200000 В";6.08591;"В";6.06749;6.12949;"OK";"absolute_error_v=0.012574; analog_code=908.312500; channel=59; channel_count=80; channel_index=59; command_v=6.200000; lower_limit_v=6.067487; point_count=3; point_index=3; raw=1932.312500; reduced_error_percent=0.202801; scan_order=channel_major; section=YALK; ulk_address=63; upper_limit_v=6.129487; v7_v=6.098487; yalk_v=6.085913"
"yalk_channels";"ubsi.yalk.channel.64.0";"ЯЛК адрес 64 · 0.000000 В";-0.110688;"В";-0.140957;-0.0789571;"OK";"absolute_error_v=0.000731; analog_code=110.562500; channel=60; channel_count=80; channel_index=60; command_v=0.000000; lower_limit_v=-0.140957; point_count=3; point_index=1; raw=110.562500; reduced_error_percent=0.011793; scan_order=channel_major; section=YALK; ulk_address=64; upper_limit_v=-0.078957; v7_v=-0.109957; yalk_v=-0.110688"
"yalk_channels";"ubsi.yalk.channel.64.1";"ЯЛК адрес 64 · 3.100000 В";2.90168;"В";2.88264;2.94464;"OK";"absolute_error_v=0.011957; analog_code=498.375000; channel=60; channel_count=80; channel_index=60; command_v=3.100000; lower_limit_v=2.882640; point_count=3; point_index=2; raw=1522.375000; reduced_error_percent=0.192852; scan_order=channel_major; section=YALK; ulk_address=64; upper_limit_v=2.944640; v7_v=2.913640; yalk_v=2.901684"
"yalk_channels";"ubsi.yalk.channel.64.2";"ЯЛК адрес 64 · 6.200000 В";5.9393;"В";5.91995;5.98195;"OK";"absolute_error_v=0.011651; analog_code=889.437500; channel=60; channel_count=80; channel_index=60; command_v=6.200000; lower_limit_v=5.919951; point_count=3; point_index=3; raw=1913.437500; reduced_error_percent=0.187920; scan_order=channel_major; section=YALK; ulk_address=64; upper_limit_v=5.981951; v7_v=5.950951; yalk_v=5.939300"
"yalk_channels";"ubsi.yalk.channel.65.0";"ЯЛК адрес 65 · 0.000000 В";-0.0752486;"В";-0.106248;-0.0442476;"OK";"absolute_error_v=0.000001; analog_code=115.125000; channel=61; channel_count=80; channel_index=61; command_v=0.000000; lower_limit_v=-0.106248; point_count=3; point_index=1; raw=115.125000; reduced_error_percent=0.000016; scan_order=channel_major; section=YALK; ulk_address=65; upper_limit_v=-0.044248; v7_v=-0.075248; yalk_v=-0.075249"
"yalk_channels";"ubsi.yalk.channel.65.1";"ЯЛК адрес 65 · 3.100000 В";2.97305;"В";2.94779;3.00979;"OK";"absolute_error_v=0.005745; analog_code=507.562500; channel=61; channel_count=80; channel_index=61; command_v=3.100000; lower_limit_v=2.947794; point_count=3; point_index=2; raw=1531.562500; reduced_error_percent=0.092666; scan_order=channel_major; section=YALK; ulk_address=65; upper_limit_v=3.009794; v7_v=2.978794; yalk_v=2.973048"
"yalk_channels";"ubsi.yalk.channel.65.2";"ЯЛК адрес 65 · 6.200000 В";6.02766;"В";6.00954;6.07154;"OK";"absolute_error_v=0.012885; analog_code=900.812500; channel=61; channel_count=80; channel_index=61; command_v=6.200000; lower_limit_v=6.009541; point_count=3; point_index=3; raw=1924.812500; reduced_error_percent=0.207823; scan_order=channel_major; section=YALK; ulk_address=65; upper_limit_v=6.071541; v7_v=6.040541; yalk_v=6.027656"
"yalk_channels";"ubsi.yalk.channel.66.0";"ЯЛК адрес 66 · 0.000000 В";-0.0635972;"В";-0.0938215;-0.0318215;"OK";"absolute_error_v=0.000776; analog_code=116.625000; channel=62; channel_count=80; channel_index=62; command_v=0.000000; lower_limit_v=-0.093821; point_count=3; point_index=1; raw=116.625000; reduced_error_percent=0.012512; scan_order=channel_major; section=YALK; ulk_address=66; upper_limit_v=-0.031821; v7_v=-0.062821; yalk_v=-0.063597"
"yalk_channels";"ubsi.yalk.channel.66.1";"ЯЛК адрес 66 · 3.100000 В";2.96674;"В";2.93801;3.00001;"OK";"absolute_error_v=0.002276; analog_code=506.750000; channel=62; channel_count=80; channel_index=62; command_v=3.100000; lower_limit_v=2.938013; point_count=3; point_index=2; raw=1530.750000; reduced_error_percent=0.036704; scan_order=channel_major; section=YALK; ulk_address=66; upper_limit_v=3.000013; v7_v=2.969013; yalk_v=2.966737"
"yalk_channels";"ubsi.yalk.channel.66.2";"ЯЛК адрес 66 · 6.200000 В";5.9927;"В";5.97381;6.03581;"OK";"absolute_error_v=0.012108; analog_code=896.312500; channel=62; channel_count=80; channel_index=62; command_v=6.200000; lower_limit_v=5.973810; point_count=3; point_index=3; raw=1920.312500; reduced_error_percent=0.195291; scan_order=channel_major; section=YALK; ulk_address=66; upper_limit_v=6.035810; v7_v=6.004810; yalk_v=5.992702"
"yalk_channels";"ubsi.yalk.channel.67.0";"ЯЛК адрес 67 · 0.000000 В";-0.0160207;"В";-0.0512209;0.0107791;"OK";"absolute_error_v=0.004200; analog_code=122.750000; channel=63; channel_count=80; channel_index=63; command_v=0.000000; lower_limit_v=-0.051221; point_count=3; point_index=1; raw=122.750000; reduced_error_percent=0.067745; scan_order=channel_major; section=YALK; ulk_address=67; upper_limit_v=0.010779; v7_v=-0.020221; yalk_v=-0.016021"
